ASSIGNMENT_ID,EVENT_DATE,Division,EMP_FULL_NAME,Title,External_Title,Location_Country,EVENT_TYPE_CODE,EVENT_TYPE_NAME,EVENT_REASON_CODE,INTERNAL_TRANSFER_IND,CUMULATIVE_TRANSFERS,TRANSFER_SALARY_IMPACT,NGB_ANN_BASE_CHANGE_FLG,CURRENCY_CODE,CURRENCY_CHANGE_FLAG,PREV_CURRENCY_CODE,CURRENCY_CHANGED_FLAG,ANNUAL_SALARY,PREV_SAL_YEAR,PREVIOUS_SALARY,PAY_PERCENTILE,IS_UNDERPAID,SALARY_CHANGE_RATE,HIKE_AMT,MEAN_HIKE,MEAN_HIKE_PERCENTAGE,PAY_GROWTH_TREND,MEAN_SALARY,GENDER_CODE,AGE,TIME_IN_FIRM,TENURE_BUCKET,LAST_PROMOTION_DT,YEARS_SINCE_LAST_PROMOTION,HAS_RECENT_PROMOTION,IS_STAGNANT_EMPLOYEE,AVG_PROMOTION_RATE,AVG_SUP_CHANGE_RATE,YEARS_SINCE_LAST_MANAGER_CHANGE,AVG_YEARS_BETWEEN_PROMOTIONS,ATTRITION_RISK
200002270,01/23/2024,Operations,Ricardo Thompson,Analyst,Analyst,USA,HIRE,Termination,TER:TRANS,N,1,Not Applicable,Y,INR,N,AED,N,53988,2024,50477,7,0,6.96,3511,3511,6.96,Moderate Growth,53988,F,27,6,5-8 years,2025-01-29,5,0,0,0.44,0.44,3,4.8,0
200002271,05/22/2023,Geography,Joseph Bright,VP,VP,GBR,TRANS,Transfer,TER:NEW,N,5,Medium,N,SGD,N,JPY,N,164844,2024,149261,4,0,10.44,15583,15583,10.44,Moderate Growth,164844,F,56,5,2-5 years,2023-07-18,0,1,0,0.17,0.07,6,1.2,1
200002272,12/31/2020,Technology,Kelly Hoffman,Manager,Manager,GBR,TRANS,Termination,HIRE:PROMO,Y,3,Not Applicable,N,AED,N,USD,Y,84652,2024,74941,58,1,12.96,9711,9711,12.96,Moderate Growth,84652,M,43,1,0-2 years,UNKNOWN,4,0,0,0.07,0.46,6,3.7,1
200002273,01/22/2025,Technology,Sandy Todd,Analyst,Analyst,USA,HIRE,Transfer,TRANS:PROMO,N,3,Not Applicable,N,SGD,N,GBP,Y,46077,2024,40380,91,0,14.11,5697,5697,14.11,Moderate Growth,46077,O,64,12,10+ years,2023-02-13,0,0,0,0.32,0.02,9,1.9,1
200002274,12/20/2020,Finance,Isaac Young,Analyst,Analyst,JPN,HIRE,Termination,HIRE:REO,Y,3,Not Applicable,Y,JPY,N,SGD,N,62943,2024,53105,70,1,18.53,9838,9838,18.53,Moderate Growth,62943,F,36,11,10+ years,2024-07-24,2,0,0,0.44,0.11,8,2.0,0
200002275,01/16/2021,Technology,Kristin Wang,Manager,Manager,USA,TRANS,Promotion,TER:PROMO,N,5,Not Applicable,N,AUD,N,INR,Y,90263,2024,76247,38,0,18.38,14016,14016,18.38,Rapid Growth,90263,M,43,14,10+ years,2024-11-02,0,1,1,0.49,0.29,2,1.6,1
200002276,06/21/2024,Finance,Steve Mcconnell,Senior Analyst,Senior Analyst,JPN,HIRE,Promotion,PROMO:TRANS,N,1,Medium,N,USD,Y,INR,Y,55797,2024,46505,87,0,19.98,9292,9292,19.98,Moderate Growth,55797,F,58,8,5-8 years,UNKNOWN,1,0,0,0.15,0.48,3,1.8,1
200002277,09/22/2020,Finance,Susan Parsons,Director,Director,GBR,TRANS,New Hire,HIRE:TRANS,N,3,High,N,AUD,N,AUD,N,122037,2024,104687,86,0,16.57,17350,17350,16.57,Stable,122037,M,63,1,0-2 years,2024-11-10,1,1,0,0.25,0.4,4,3.4,1
200002278,11/24/2022,Finance,Tyler Shields,Senior Analyst,Senior Analyst,AUS,HIRE,Promotion,TER:NEW,Y,3,Not Applicable,N,USD,N,AUD,N,60763,2024,49767,83,0,22.09,10996,10996,22.09,Rapid Growth,60763,M,33,16,10+ years,2022-11-08,1,0,1,0.46,0.33,2,3.3,1
200002279,12/08/2023,Operations,Jennifer Webster,Senior Analyst,Senior Analyst,USA,TER,Transfer,HIRE:NEW,N,4,Not Applicable,Y,JPY,N,AUD,N,63605,2024,54582,14,1,16.53,9023,9023,16.53,Stable,63605,F,63,4,2-5 years,2025-06-13,0,0,1,0.06,0.43,5,3.0,1
200002280,12/27/2021,Technology,Diana Huffman,VP,VP,USA,HIRE,Transfer,HIRE:REO,N,4,Not Applicable,N,INR,N,JPY,N,174366,2024,161299,44,0,8.1,13067,13067,8.1,Moderate Growth,174366,F,59,10,8-10 years,UNKNOWN,3,0,0,0.31,0.46,7,1.6,1
200002281,08/10/2021,Geography,Michael Dixon,Senior Analyst,Senior Analyst,AUS,HIRE,Transfer,TRANS:PROMO,N,2,Low,Y,AUD,N,SGD,N,62939,2024,58567,95,1,7.46,4372,4372,7.46,Moderate Growth,62939,F,39,18,10+ years,2025-02-13,0,1,0,0.15,0.48,6,1.5,0
200002282,01/13/2024,Operations,Dr. Diana Chen,Senior Analyst,Senior Analyst,USA,TRANS,New Hire,TER:NEW,N,0,Not Applicable,N,AUD,N,GBP,N,58146,2024,52123,57,1,11.56,6023,6023,11.56,Moderate Growth,58146,M,56,6,5-8 years,2022-10-07,0,0,0,0.31,0.28,5,1.9,0
200002283,08/23/2023,Finance,Jennifer Cox,Manager,Manager,IND,TRANS,Promotion,PROMO:TRANS,N,4,Low,N,GBP,N,AUD,N,94322,2024,79091,14,1,19.26,15231,15231,19.26,Declining,94322,M,51,1,0-2 years,2025-02-07,5,1,0,0.48,0.0,5,3.5,1
200002284,09/17/2023,HR,Rachel Skinner,Director,Director,USA,TRANS,New Hire,HIRE:TRANS,N,0,High,N,INR,N,INR,Y,113471,2024,94867,66,0,19.61,18604,18604,19.61,Stable,113471,F,45,15,10+ years,UNKNOWN,0,0,1,0.23,0.32,9,3.8,0
200002285,04/09/2024,HR,Jonathan Torres,Manager,Manager,IND,HIRE,Transfer,HIRE:NEW,N,0,Not Applicable,N,AED,N,USD,N,83644,2024,70402,92,0,18.81,13242,13242,18.81,Moderate Growth,83644,M,63,11,10+ years,2025-05-17,0,1,0,0.09,0.3,4,1.3,0
200002286,09/01/2023,Marketing,Barbara Miller,Manager,Manager,GBR,HIRE,Transfer,TER:NEW,N,0,Medium,N,USD,N,USD,N,89507,2024,78319,73,1,14.29,11188,11188,14.29,Moderate Growth,89507,F,51,14,10+ years,2023-02-21,0,0,0,0.29,0.14,0,3.7,1
200002287,08/27/2023,HR,Victoria Johnson,Senior Analyst,Senior Analyst,JPN,PROMO,Transfer,TER:NEW,N,2,Not Applicable,N,SGD,N,JPY,N,56047,2024,53046,5,0,5.66,3001,3001,5.66,Declining,56047,M,35,0,0-2 years,2024-04-21,0,1,0,0.36,0.09,0,4.3,1
200002288,02/20/2021,HR,Abigail Williams,Senior Analyst,Senior Analyst,USA,TRANS,New Hire,PROMO:PROMO,N,0,Low,N,USD,N,GBP,Y,59741,2024,48771,67,0,22.49,10970,10970,22.49,Moderate Growth,59741,O,27,12,10+ years,2024-09-24,0,0,0,0.46,0.33,9,4.7,0
200002289,01/16/2025,Finance,Eric Fowler,Analyst,Analyst,ARE,TRANS,New Hire,HIRE:TRANS,Y,1,Medium,N,AUD,Y,AED,N,41493,2024,36309,68,0,14.28,5184,5184,14.28,Rapid Growth,41493,M,24,5,2-5 years,2024-12-29,1,0,1,0.48,0.4,0,3.5,1
200002290,08/03/2021,Operations,Sherry Jones,Manager,Manager,GBR,TRANS,Transfer,PROMO:REO,N,4,Not Applicable,N,AUD,N,INR,N,84808,2024,76525,6,0,10.82,8283,8283,10.82,Rapid Growth,84808,F,37,12,10+ years,2022-09-09,3,1,0,0.05,0.26,1,4.3,1
200002291,06/01/2023,Technology,Marvin Petersen,Analyst,Analyst,GBR,TRANS,Transfer,TER:PROMO,N,1,Not Applicable,Y,JPY,N,GBP,N,41502,2024,34730,83,0,19.5,6772,6772,19.5,Moderate Growth,41502,F,28,17,10+ years,2022-07-19,2,0,0,0.28,0.01,2,1.6,1
200002292,06/19/2021,Operations,Ashley Nguyen MD,Analyst,Analyst,GBR,PROMO,New Hire,TER:REO,N,1,Not Applicable,Y,AED,N,INR,Y,45395,2024,42914,30,0,5.78,2481,2481,5.78,Moderate Growth,45395,O,35,2,0-2 years,2025-02-09,2,1,0,0.37,0.0,10,1.5,1
200002293,12/22/2021,Operations,Fred Castillo,VP,VP,AUS,TER,Promotion,PROMO:NEW,N,5,Low,N,AED,N,SGD,Y,163352,2024,139233,32,0,17.32,24119,24119,17.32,Moderate Growth,163352,M,30,0,0-2 years,2024-08-02,3,0,0,0.25,0.49,1,1.7,0
200002294,01/10/2025,HR,Madeline Simmons,Senior Analyst,Senior Analyst,ARE,HIRE,Promotion,TRANS:NEW,Y,1,Not Applicable,N,USD,N,AUD,N,66636,2024,62628,5,0,6.4,4008,4008,6.4,Stable,66636,M,36,14,10+ years,UNKNOWN,0,0,0,0.31,0.36,9,3.2,0
200002295,10/20/2023,Technology,Melanie Campbell,Analyst,Analyst,USA,PROMO,New Hire,TER:TRANS,N,0,Not Applicable,N,GBP,N,AUD,N,46927,2024,41746,27,0,12.41,5181,5181,12.41,Moderate Growth,46927,M,42,12,10+ years,2024-04-08,3,0,0,0.35,0.31,4,1.4,1
200002296,12/15/2024,Geography,Joseph Jensen,Analyst,Analyst,JPN,PROMO,Termination,TER:TRANS,N,0,Medium,Y,AED,Y,AED,N,48691,2024,38982,56,0,24.91,9709,9709,24.91,Rapid Growth,48691,F,56,4,2-5 years,2025-05-05,0,0,0,0.26,0.15,6,2.0,1
200002297,07/16/2021,Operations,Manuel Moran,Senior Analyst,Senior Analyst,GBR,TRANS,Transfer,HIRE:NEW,N,0,Not Applicable,Y,SGD,N,INR,N,60722,2024,51411,30,0,18.11,9311,9311,18.11,Rapid Growth,60722,F,23,12,10+ years,2022-09-02,2,0,0,0.21,0.23,10,3.4,0
200002298,05/08/2022,Operations,Victor Vaughn,Senior Analyst,Senior Analyst,ARE,PROMO,New Hire,TRANS:REO,Y,3,High,Y,INR,N,INR,Y,57828,2024,46449,37,0,24.5,11379,11379,24.5,Stable,57828,M,48,4,2-5 years,2025-03-07,4,0,0,0.43,0.14,6,2.8,0
200002299,06/26/2020,HR,Jenny Nolan,Analyst,Analyst,USA,HIRE,Transfer,HIRE:PROMO,Y,0,Not Applicable,N,JPY,N,USD,N,46674,2024,40009,56,1,16.66,6665,6665,16.66,Moderate Growth,46674,M,23,18,10+ years,2024-04-03,1,0,1,0.07,0.46,8,3.6,1
200002300,08/25/2020,Geography,Michelle Carter,Analyst,Analyst,USA,HIRE,New Hire,TER:NEW,N,4,Not Applicable,N,INR,N,AUD,N,46014,2024,43247,55,0,6.4,2767,2767,6.4,Moderate Growth,46014,M,56,20,10+ years,2024-09-05,1,0,0,0.1,0.46,8,2.5,0
200002301,12/29/2022,Geography,Paul Anderson,Analyst,Analyst,GBR,HIRE,Transfer,HIRE:REO,N,0,Not Applicable,N,AUD,N,AED,N,32893,2024,30158,6,0,9.07,2735,2735,9.07,Stable,32893,F,39,17,10+ years,UNKNOWN,4,1,0,0.37,0.03,2,1.7,1
200002302,05/24/2024,Marketing,Victoria Padilla,Analyst,Analyst,JPN,TRANS,Promotion,TRANS:NEW,N,5,Not Applicable,N,AED,N,SGD,N,45168,2024,40335,56,0,11.98,4833,4833,11.98,Moderate Growth,45168,M,35,20,10+ years,2022-10-07,5,0,0,0.14,0.48,7,2.0,1
200002303,02/01/2025,Technology,Donna Herring,Analyst,Analyst,USA,TRANS,Transfer,PROMO:TRANS,N,4,Not Applicable,Y,JPY,Y,INR,N,48360,2024,42594,98,1,13.54,5766,5766,13.54,Moderate Growth,48360,F,41,9,8-10 years,2023-09-12,5,0,0,0.11,0.26,5,4.6,0
200002304,01/24/2024,Technology,Daniel Cervantes,Senior Analyst,Senior Analyst,USA,TER,Termination,PROMO:REO,Y,5,Not Applicable,N,USD,N,JPY,N,56420,2024,48289,96,0,16.84,8131,8131,16.84,Rapid Growth,56420,F,39,7,5-8 years,2023-10-08,0,0,0,0.32,0.28,6,1.5,0
200002305,12/24/2024,Marketing,Rhonda Rodriguez,Analyst,Analyst,JPN,TER,New Hire,PROMO:PROMO,Y,4,Not Applicable,N,INR,N,SGD,N,49338,2024,41035,42,1,20.23,8303,8303,20.23,Stable,49338,F,31,14,10+ years,UNKNOWN,2,1,0,0.48,0.43,9,1.6,0
200002306,09/07/2023,Finance,Russell Martinez,Analyst,Analyst,USA,PROMO,Transfer,TER:TRANS,N,2,Not Applicable,Y,AUD,N,USD,N,46778,2024,37861,82,0,23.55,8917,8917,23.55,Rapid Growth,46778,M,46,20,10+ years,2022-10-20,0,0,0,0.09,0.12,6,4.2,0
200002307,05/30/2022,Marketing,Sherry Brewer,Director,Director,USA,TRANS,Transfer,TRANS:NEW,N,3,Low,N,INR,N,JPY,N,118016,2024,97778,34,0,20.7,20238,20238,20.7,Stable,118016,O,23,19,10+ years,2024-04-13,0,0,0,0.2,0.39,6,2.8,0
200002308,07/24/2022,Operations,Lori Brown,Director,Director,JPN,TRANS,New Hire,HIRE:NEW,Y,5,Not Applicable,N,INR,N,AUD,N,122710,2024,104638,43,0,17.27,18072,18072,17.27,Stable,122710,M,46,3,2-5 years,2025-03-05,4,0,0,0.1,0.26,3,4.3,0
200002309,05/17/2024,Marketing,Stacey Stone,Analyst,Analyst,ARE,PROMO,New Hire,TRANS:PROMO,N,0,Low,N,SGD,N,GBP,N,43157,2024,37891,68,0,13.9,5266,5266,13.9,Moderate Growth,43157,M,54,1,0-2 years,2024-04-09,0,1,0,0.28,0.1,2,2.8,0
200002310,05/27/2023,Marketing,John Harris,Analyst,Analyst,JPN,PROMO,New Hire,TRANS:NEW,N,5,Medium,Y,AUD,N,JPY,N,46384,2024,38529,8,0,20.39,7855,7855,20.39,Rapid Growth,46384,M,57,5,2-5 years,2024-02-10,1,0,0,0.48,0.09,1,2.2,1
200002311,10/10/2021,Geography,Haley Patel,Senior Analyst,Senior Analyst,GBR,HIRE,Transfer,HIRE:PROMO,N,1,Not Applicable,N,INR,N,USD,N,58700,2024,55538,25,0,5.69,3162,3162,5.69,Moderate Growth,58700,M,52,2,0-2 years,2022-11-13,0,0,0,0.09,0.49,3,1.3,0
200002312,10/20/2022,Technology,Jennifer Mccarthy,Manager,Manager,USA,TRANS,Promotion,TRANS:PROMO,N,0,Not Applicable,Y,JPY,N,AED,N,87745,2024,71207,40,0,23.23,16538,16538,23.23,Rapid Growth,87745,M,35,6,5-8 years,2022-11-23,3,0,0,0.25,0.01,1,4.8,1
200002313,01/22/2022,Finance,Cassandra White,VP,VP,ARE,TER,Termination,TRANS:NEW,N,0,Medium,N,AUD,N,JPY,N,171734,2024,139829,3,1,22.82,31905,31905,22.82,Moderate Growth,171734,M,22,9,8-10 years,2024-06-26,0,1,1,0.44,0.31,1,1.6,1
200002314,06/01/2021,HR,John Green,Senior Analyst,Senior Analyst,USA,TRANS,Transfer,PROMO:REO,N,5,Low,N,GBP,N,AUD,N,57819,2024,52175,93,0,10.82,5644,5644,10.82,Declining,57819,M,37,5,2-5 years,2024-06-10,2,1,0,0.14,0.18,7,3.8,1
200002315,09/24/2020,HR,Kristina Baker,Manager,Manager,USA,TER,Transfer,HIRE:PROMO,N,4,Not Applicable,N,JPY,N,SGD,N,89511,2024,81746,24,0,9.5,7765,7765,9.5,Moderate Growth,89511,M,24,15,10+ years,2025-05-15,4,0,0,0.31,0.42,7,2.6,1
200002316,01/09/2024,HR,Christopher Duncan,Director,Director,USA,HIRE,Transfer,HIRE:NEW,N,5,Low,N,AUD,N,USD,N,118505,2024,112090,76,0,5.72,6415,6415,5.72,Declining,118505,F,56,1,0-2 years,2023-02-08,2,0,1,0.43,0.14,5,4.4,1
200002317,08/03/2020,Finance,Charles Davis,Senior Analyst,Senior Analyst,JPN,TER,Termination,PROMO:PROMO,N,2,Not Applicable,N,AED,N,AUD,N,58544,2024,51493,13,0,13.69,7051,7051,13.69,Stable,58544,F,62,16,10+ years,2025-01-18,3,0,0,0.2,0.07,5,3.2,0
200002318,07/03/2022,HR,Sarah Harmon,Analyst,Analyst,GBR,TRANS,Promotion,TRANS:TRANS,N,5,High,Y,GBP,N,GBP,N,43024,2024,35490,4,0,21.23,7534,7534,21.23,Moderate Growth,43024,F,27,12,10+ years,UNKNOWN,3,0,0,0.18,0.49,6,2.6,0
200002319,03/18/2022,Finance,Matthew Allen,Senior Analyst,Senior Analyst,SGP,TRANS,New Hire,TRANS:REO,N,1,Not Applicable,Y,INR,N,JPY,N,51560,2024,48501,70,0,6.31,3059,3059,6.31,Declining,51560,F,46,0,0-2 years,2023-08-23,5,0,0,0.37,0.03,5,1.9,0
200002320,01/11/2021,HR,Anthony Melton,Analyst,Analyst,USA,HIRE,Transfer,HIRE:REO,N,5,Not Applicable,N,USD,N,INR,N,47502,2024,44986,34,1,5.59,2516,2516,5.59,Stable,47502,M,34,5,2-5 years,2023-02-25,4,0,0,0.05,0.25,8,2.5,1
200002321,04/25/2021,HR,Toni Brewer,Analyst,Analyst,ARE,PROMO,Termination,PROMO:PROMO,N,0,Medium,N,USD,N,JPY,N,46420,2024,43566,89,0,6.55,2854,2854,6.55,Declining,46420,O,55,4,2-5 years,2022-06-20,4,1,0,0.22,0.36,3,3.2,0
200002322,09/28/2020,Finance,Jim Lewis,Director,Director,GBR,HIRE,New Hire,PROMO:REO,N,5,Not Applicable,Y,AUD,N,AED,N,120815,2024,112448,26,0,7.44,8367,8367,7.44,Moderate Growth,120815,M,29,12,10+ years,2024-03-13,4,1,0,0.41,0.46,2,1.9,0
200002323,04/03/2024,Technology,Mitchell Robinson,Analyst,Analyst,USA,TRANS,Promotion,TER:PROMO,N,1,Low,Y,USD,N,USD,N,52773,2024,42832,89,0,23.21,9941,9941,23.21,Moderate Growth,52773,M,42,17,10+ years,UNKNOWN,0,0,0,0.36,0.17,1,2.1,0
200002324,11/14/2020,Operations,Lauren Lopez,Analyst,Analyst,IND,TRANS,Transfer,PROMO:TRANS,N,1,High,Y,JPY,N,JPY,N,53323,2024,49496,30,0,7.73,3827,3827,7.73,Moderate Growth,53323,M,55,11,10+ years,2024-06-14,5,1,0,0.04,0.42,6,3.7,1
200002325,07/16/2022,Operations,Alyssa White,Director,Director,JPN,TRANS,Transfer,TRANS:REO,N,4,Not Applicable,N,AED,N,INR,Y,126540,2024,119325,31,1,6.05,7215,7215,6.05,Stable,126540,O,25,6,5-8 years,2022-09-02,2,0,0,0.27,0.09,8,1.4,1
200002326,10/31/2020,Finance,Tyler Browning,Senior Analyst,Senior Analyst,GBR,HIRE,Promotion,HIRE:NEW,Y,4,Not Applicable,N,AED,N,SGD,N,58823,2024,51931,60,0,13.27,6892,6892,13.27,Moderate Growth,58823,F,46,14,10+ years,2024-10-29,4,0,0,0.27,0.48,3,2.8,0
200002327,11/17/2023,Finance,Jason Jackson,Analyst,Analyst,USA,TRANS,New Hire,HIRE:REO,N,2,Not Applicable,N,GBP,N,AUD,N,43570,2024,39905,24,1,9.18,3665,3665,9.18,Moderate Growth,43570,M,36,2,0-2 years,2022-08-02,2,0,0,0.27,0.2,10,2.1,0
200002328,03/10/2024,Marketing,Jeffery Murphy,Analyst,Analyst,SGP,HIRE,Transfer,PROMO:REO,N,4,Not Applicable,Y,USD,N,AED,N,39909,2024,35883,50,0,11.22,4026,4026,11.22,Moderate Growth,39909,M,25,15,10+ years,2023-11-30,2,0,0,0.33,0.24,6,4.1,0
200002329,06/14/2022,Geography,Angela Turner,Analyst,Analyst,USA,PROMO,Transfer,TRANS:PROMO,N,2,High,Y,USD,N,INR,N,45309,2024,38204,40,0,18.6,7105,7105,18.6,Moderate Growth,45309,F,33,0,0-2 years,2024-08-31,4,0,1,0.05,0.09,5,4.8,1
200002330,01/17/2025,Geography,Briana Mosley,Analyst,Analyst,AUS,HIRE,Promotion,TRANS:NEW,Y,5,Low,N,GBP,N,GBP,N,45041,2024,40002,82,0,12.6,5039,5039,12.6,Moderate Growth,45041,M,53,15,10+ years,UNKNOWN,2,0,0,0.11,0.46,10,3.7,1
200002331,04/22/2022,Technology,Jack Brandt,Director,Director,JPN,HIRE,New Hire,TER:NEW,N,2,Low,N,AUD,N,INR,N,122692,2024,114521,2,0,7.13,8171,8171,7.13,Moderate Growth,122692,M,53,11,10+ years,UNKNOWN,2,1,0,0.19,0.36,6,1.7,0
200002332,12/08/2020,Technology,Savannah Fernandez,Analyst,Analyst,IND,TRANS,New Hire,PROMO:REO,N,2,High,N,INR,N,SGD,N,39656,2024,34677,37,0,14.36,4979,4979,14.36,Moderate Growth,39656,M,49,18,10+ years,2023-12-04,4,0,1,0.14,0.31,6,2.3,1
200002333,08/25/2021,Technology,Todd Adams,Manager,Manager,USA,HIRE,Promotion,TRANS:NEW,N,2,High,N,USD,N,USD,N,83129,2024,73861,95,0,12.55,9268,9268,12.55,Rapid Growth,83129,M,34,7,5-8 years,2024-10-25,0,1,0,0.25,0.42,7,4.0,0
200002334,09/28/2024,Geography,Nathaniel Ford,Analyst,Analyst,GBR,HIRE,Transfer,PROMO:NEW,N,2,Medium,Y,SGD,N,AED,N,36525,2024,32131,47,0,13.68,4394,4394,13.68,Declining,36525,F,52,11,10+ years,2023-02-10,1,0,1,0.47,0.06,2,1.6,0
200002335,12/01/2022,Technology,Katherine Martin,VP,VP,GBR,TRANS,Transfer,TRANS:REO,N,4,Low,Y,INR,N,GBP,N,161420,2024,135973,81,0,18.71,25447,25447,18.71,Stable,161420,M,35,14,10+ years,2023-08-26,4,0,0,0.06,0.34,6,3.4,1
200002336,06/13/2022,Operations,David Smith,Manager,Manager,USA,TRANS,Transfer,TER:NEW,N,3,Not Applicable,N,JPY,N,USD,N,89463,2024,80208,66,0,11.54,9255,9255,11.54,Declining,89463,F,41,1,0-2 years,2025-05-05,2,0,0,0.06,0.02,6,1.3,1
200002337,05/10/2025,Technology,Sean Lane,VP,VP,USA,PROMO,Transfer,TER:REO,N,1,Not Applicable,Y,INR,N,USD,N,159493,2024,139782,35,0,14.1,19711,19711,14.1,Declining,159493,M,39,16,10+ years,2022-07-05,0,0,0,0.16,0.49,2,4.5,0
200002338,03/03/2023,Finance,Kathleen Baldwin,Senior Analyst,Senior Analyst,USA,HIRE,Promotion,PROMO:TRANS,Y,4,Medium,Y,GBP,N,USD,N,68720,2024,57373,87,0,19.78,11347,11347,19.78,Moderate Growth,68720,M,50,6,5-8 years,2023-07-18,5,1,0,0.36,0.4,4,3.8,1
200002339,05/15/2025,Operations,Steven Munoz,Director,Director,USA,TRANS,Termination,TRANS:NEW,N,0,Not Applicable,Y,INR,N,AUD,N,125045,2024,116830,34,1,7.03,8215,8215,7.03,Moderate Growth,125045,M,27,12,10+ years,2025-02-08,0,1,1,0.06,0.43,4,1.2,0
200002340,03/09/2023,Operations,Lauren Smith,Director,Director,USA,PROMO,New Hire,TER:NEW,N,3,Not Applicable,N,JPY,N,GBP,N,122506,2024,115462,90,0,6.1,7044,7044,6.1,Moderate Growth,122506,M,53,0,0-2 years,2025-03-18,1,0,1,0.15,0.06,6,3.5,1
200002341,06/22/2022,Finance,Jessica Martin,Manager,Manager,USA,PROMO,Transfer,HIRE:NEW,N,4,Low,N,GBP,N,AUD,N,91668,2024,74095,24,0,23.72,17573,17573,23.72,Rapid Growth,91668,M,50,5,2-5 years,2024-07-01,5,1,0,0.27,0.41,0,4.5,1
200002342,01/09/2023,Geography,Melvin Carlson,Analyst,Analyst,JPN,PROMO,Promotion,PROMO:PROMO,N,4,Medium,N,USD,N,AED,N,44395,2024,39660,51,1,11.94,4735,4735,11.94,Rapid Growth,44395,F,64,12,10+ years,UNKNOWN,0,0,0,0.13,0.35,9,1.7,1
200002343,09/04/2021,Finance,Susan Higgins,Analyst,Analyst,IND,TER,New Hire,HIRE:TRANS,N,0,Low,N,AUD,N,GBP,N,41312,2024,35621,18,0,15.98,5691,5691,15.98,Moderate Growth,41312,M,23,10,8-10 years,UNKNOWN,2,0,0,0.4,0.06,4,3.4,1
200002344,11/21/2024,Technology,Michael Roth,Analyst,Analyst,SGP,TER,New Hire,TRANS:REO,N,3,Not Applicable,N,SGD,N,AUD,N,44520,2024,39128,32,0,13.78,5392,5392,13.78,Rapid Growth,44520,M,44,9,8-10 years,2024-07-08,4,0,1,0.1,0.11,5,2.3,0
200002345,05/03/2022,Finance,Trevor Bautista,Analyst,Analyst,USA,TRANS,Transfer,TER:NEW,N,4,Medium,Y,USD,N,JPY,N,36406,2024,31166,3,0,16.81,5240,5240,16.81,Rapid Growth,36406,M,40,15,10+ years,2025-05-14,3,0,0,0.08,0.49,1,4.6,0
200002346,12/22/2023,Operations,Bianca Johnson,Manager,Manager,JPN,TRANS,Promotion,HIRE:NEW,N,3,Not Applicable,N,SGD,N,USD,N,90954,2024,79234,8,1,14.79,11720,11720,14.79,Stable,90954,M,52,19,10+ years,UNKNOWN,1,0,1,0.11,0.45,0,3.2,1
200002347,01/05/2023,Marketing,Valerie Taylor,Manager,Manager,GBR,TRANS,New Hire,TRANS:REO,N,1,Not Applicable,N,AED,N,USD,N,83256,2024,70643,52,1,17.85,12613,12613,17.85,Rapid Growth,83256,F,26,16,10+ years,2024-12-18,0,0,0,0.02,0.42,3,1.6,0
200002348,10/18/2022,Finance,Nicholas Barber,Senior Analyst,Senior Analyst,IND,TRANS,Transfer,TER:TRANS,N,0,Not Applicable,N,AED,N,USD,N,56224,2024,45971,97,0,22.3,10253,10253,22.3,Moderate Growth,56224,F,40,16,10+ years,UNKNOWN,2,0,0,0.34,0.09,9,4.5,1
200002349,12/22/2020,Geography,Colin Johnson,Analyst,Analyst,GBR,TRANS,Transfer,PROMO:TRANS,Y,4,Medium,N,AUD,N,USD,Y,41802,2024,35335,21,0,18.3,6467,6467,18.3,Rapid Growth,41802,M,55,3,2-5 years,2025-06-11,1,0,0,0.22,0.01,8,3.3,0
200002350,03/11/2025,Technology,Philip Burns,Analyst,Analyst,JPN,TRANS,New Hire,TER:REO,N,5,Not Applicable,N,USD,N,JPY,N,45083,2024,40599,3,0,11.04,4484,4484,11.04,Rapid Growth,45083,M,31,4,2-5 years,2023-10-30,5,0,1,0.37,0.36,7,3.8,1
200002351,12/12/2021,Operations,Melissa Owens,Analyst,Analyst,USA,TRANS,Promotion,PROMO:REO,N,0,Not Applicable,N,JPY,Y,AED,N,45598,2024,36822,14,1,23.83,8776,8776,23.83,Moderate Growth,45598,M,46,13,10+ years,UNKNOWN,1,0,1,0.3,0.29,7,3.9,1
200002352,02/03/2024,Operations,Sharon Gonzales,Senior Analyst,Senior Analyst,USA,TER,Transfer,TER:NEW,N,5,Not Applicable,N,AUD,N,SGD,N,59269,2024,50817,34,0,16.63,8452,8452,16.63,Stable,59269,M,23,19,10+ years,2025-06-10,3,1,0,0.17,0.07,6,1.1,0
200002353,03/08/2025,Technology,Melissa Bowen,Manager,Manager,USA,TER,New Hire,TER:REO,N,1,Not Applicable,Y,SGD,N,AED,N,84247,2024,67932,62,0,24.02,16315,16315,24.02,Rapid Growth,84247,M,32,9,8-10 years,2024-07-08,3,0,0,0.18,0.29,7,2.0,1
200002354,09/02/2024,Geography,Mary Howard,Analyst,Analyst,USA,TRANS,Transfer,HIRE:PROMO,N,4,Medium,Y,JPY,N,USD,N,47749,2024,40750,60,0,17.18,6999,6999,17.18,Rapid Growth,47749,F,52,13,10+ years,2023-03-18,2,0,0,0.1,0.36,10,1.3,1
200002355,11/08/2020,Finance,Joseph Glass,Manager,Manager,GBR,HIRE,Termination,HIRE:NEW,N,0,Not Applicable,N,USD,Y,JPY,N,79507,2024,64650,68,0,22.98,14857,14857,22.98,Moderate Growth,79507,F,36,0,0-2 years,2023-09-02,3,0,0,0.47,0.22,6,1.9,1
